,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,actual_totrms_abvgrd,g_gr_area,total_sf
1902,2087.0,905478220.0,50.0,RL,60.0,11100.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5.0,6.0,1951.0,1994.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,1080.0,Unf,0.0,0.0,1080.0,GasA,TA,N,SBrkr,1080.0,400.0,0.0,1480.0,1.0,0.0,1.0,0.0,4.0,1.0,TA,7.0,Typ,1.0,Gd,Attchd,1951.0,Unf,1.0,253.0,TA,TA,Y,0.0,0.0,68.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2007.0,WD ,136500,8.0,1733.0,2160.0
1903,1442.0,907194020.0,60.0,RL,80.0,12435.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2001.0,2001.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,GLQ,361.0,Unf,0.0,602.0,963.0,GasA,Ex,Y,SBrkr,963.0,829.0,0.0,1792.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,2001.0,RFn,2.0,564.0,TA,TA,Y,0.0,96.0,0.0,245.0,0.0,0.0,None,None,None,0.0,5.0,2008.0,WD ,231500,9.0,2356.0,1926.0
1904,2744.0,905475150.0,20.0,RL,57.0,6420.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,7.0,1952.0,1952.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Ex,Gd,Mn,LwQ,210.0,ALQ,551.0,219.0,980.0,GasA,Fa,Y,FuseA,1148.0,0.0,0.0,1148.0,0.0,1.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,0.0,None,Detchd,1952.0,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,9.0,2006.0,WD ,123500,7.0,1456.0,2128.0
1905,1511.0,908275280.0,50.0,RL,59.0,16466.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5.0,7.0,1955.0,1955.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,Y,SBrkr,872.0,521.0,0.0,1393.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,8.0,Typ,0.0,None,Attchd,1955.0,Unf,1.0,300.0,TA,TA,Y,121.0,0.0,0.0,0.0,265.0,0.0,None,None,None,0.0,4.0,2008.0,WD ,135500,9.0,1693.0,1688.0
1906,2175.0,908152060.0,80.0,RL,65.0,6285.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6.0,6.0,1976.0,1976.0,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,504.0,Unf,0.0,456.0,960.0,GasA,TA,Y,SBrkr,1044.0,0.0,0.0,1044.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,Fa,Detchd,1976.0,Unf,2.0,528.0,TA,Fa,Y,228.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2007.0,WD ,133500,8.0,1572.0,2004.0
1907,1236.0,535150280.0,20.0,RL,71.0,9204.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1963.0,1963.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,25.0,Rec,872.0,247.0,1144.0,GasA,TA,Y,SBrkr,1144.0,0.0,0.0,1144.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,None,Detchd,1962.0,Unf,1.0,336.0,TA,TA,Y,0.0,88.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8.0,2008.0,COD,124000,7.0,1480.0,2288.0
1908,2448.0,528344060.0,60.0,RL,78.0,12011.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,Gd,TA,PConc,Gd,TA,Av,GLQ,956.0,Unf,0.0,130.0,1086.0,GasA,Ex,Y,SBrkr,1086.0,838.0,0.0,1924.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1998.0,RFn,2.0,592.0,TA,TA,Y,208.0,75.0,0.0,0.0,374.0,0.0,None,None,None,0.0,6.0,2006.0,WD ,280000,9.0,2516.0,2172.0
1909,60.0,528328100.0,60.0,RL,108.0,14774.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9.0,5.0,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1393.0,1393.0,GasA,Ex,Y,SBrkr,1422.0,1177.0,0.0,2599.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,10.0,Typ,1.0,TA,BuiltIn,1999.0,Fin,3.0,779.0,TA,TA,Y,668.0,30.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2010.0,WD ,333168,12.0,3378.0,2815.0
1910,346.0,527105130.0,60.0,RL,0.0,11792.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,188.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,850.0,Unf,0.0,158.0,1008.0,GasA,Ex,Y,SBrkr,1008.0,1275.0,0.0,2283.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,Gd,BuiltIn,2003.0,Fin,3.0,632.0,TA,TA,Y,120.0,46.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8.0,2009.0,WD ,270000,11.0,2915.0,2016.0
1911,678.0,535450200.0,50.0,RL,60.0,8064.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6.0,5.0,1950.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,621.0,Unf,0.0,174.0,795.0,GasA,Gd,N,SBrkr,765.0,368.0,0.0,1133.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,None,Detchd,1989.0,Unf,2.0,900.0,TA,TA,Y,0.0,0.0,0.0,0.0,231.0,0.0,None,None,None,0.0,12.0,2009.0,COD,128500,6.0,2033.0,1560.0
1912,2481.0,531452080.0,120.0,RL,50.0,7175.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6.0,5.0,1990.0,1991.0,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,904.0,Unf,0.0,494.0,1398.0,GasA,Gd,Y,SBrkr,1398.0,0.0,0.0,1398.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,None,Attchd,1990.0,RFn,2.0,542.0,TA,TA,Y,0.0,46.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,7.0,2006.0,WD ,172000,7.0,1940.0,2796.0
1913,2729.0,905300010.0,85.0,RL,72.0,10820.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5.0,7.0,1971.0,1972.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,PConc,Gd,TA,Av,GLQ,535.0,Rec,159.0,88.0,782.0,GasA,Ex,Y,SBrkr,810.0,0.0,0.0,810.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,None,Detchd,1973.0,Unf,2.0,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,6.0,2006.0,WD ,130000,5.0,1386.0,1592.0
1914,453.0,528174060.0,120.0,RL,34.0,5381.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,ALQ,900.0,Unf,0.0,406.0,1306.0,GasA,Ex,Y,SBrkr,1306.0,0.0,0.0,1306.0,1.0,0.0,2.0,0.0,1.0,1.0,Gd,5.0,Typ,1.0,Gd,Attchd,2005.0,RFn,2.0,624.0,TA,TA,Y,170.0,63.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8.0,2009.0,WD ,196000,7.0,1930.0,2612.0
1915,2234.0,910201020.0,45.0,RM,50.0,5000.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5.0,6.0,1941.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,116.0,Unf,0.0,604.0,720.0,GasA,Po,N,FuseF,803.0,0.0,0.0,803.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,None,Detchd,1941.0,Unf,2.0,360.0,TA,TA,Y,0.0,0.0,244.0,0.0,0.0,0.0,None,None,None,0.0,12.0,2007.0,WD ,87000,6.0,1163.0,1523.0
1916,2007.0,903204030.0,50.0,RM,55.0,8674.0,Pave,None,Reg,HLS,AllPub,Inside,Gtl,BrkSide,RRNn,Artery,1Fam,1.5Fin,5.0,6.0,1950.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,910.0,Unf,0.0,0.0,910.0,GasA,TA,Y,SBrkr,910.0,525.0,0.0,1435.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,None,Detchd,1950.0,Unf,1.0,308.0,TA,TA,Y,0.0,33.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3.0,2007.0,WD ,128250,7.0,1743.0,1820.0
1917,20.0,527302110.0,20.0,RL,85.0,13175.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1978.0,1988.0,Gable,CompShg,Plywood,Plywood,Stone,119.0,TA,TA,CBlock,Gd,TA,No,ALQ,790.0,Rec,163.0,589.0,1542.0,GasA,TA,Y,SBrkr,2073.0,0.0,0.0,2073.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Min1,2.0,TA,Attchd,1978.0,Unf,2.0,500.0,TA,TA,Y,349.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,2.0,2010.0,WD ,210000,9.0,2573.0,3615.0
1918,2217.0,909279080.0,50.0,RL,0.0,11275.0,Pave,None,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6.0,7.0,1932.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,TA,TA,CBlock,TA,TA,Mn,Rec,297.0,LwQ,557.0,0.0,854.0,GasA,TA,Y,SBrkr,1096.0,895.0,0.0,1991.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Detchd,1977.0,Unf,2.0,432.0,TA,Fa,Y,0.0,0.0,19.0,0.0,0.0,0.0,None,None,None,0.0,3.0,2007.0,WD ,220000,8.0,2423.0,1950.0
1919,232.0,905202090.0,20.0,RL,60.0,9600.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4.0,7.0,1950.0,1995.0,Gable,CompShg,VinylSd,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,442.0,Unf,0.0,625.0,1067.0,GasA,TA,Y,SBrkr,1067.0,0.0,0.0,1067.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,4.0,Min2,0.0,None,Attchd,1996.0,Unf,2.0,436.0,TA,TA,Y,290.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,2.0,2010.0,WD ,128000,6.0,1503.0,2134.0
1920,1982.0,902201090.0,50.0,RM,120.0,9000.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5.0,8.0,1900.0,2006.0,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,BLQ,130.0,Unf,0.0,550.0,680.0,GasA,Ex,Y,SBrkr,680.0,494.0,0.0,1174.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Detchd,2000.0,Unf,2.0,576.0,TA,TA,Y,116.0,26.0,40.0,0.0,0.0,0.0,None,MnPrv,None,0.0,6.0,2007.0,WD ,135000,7.0,1750.0,1360.0
1921,1570.0,914476450.0,20.0,RL,74.0,9990.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4.0,5.0,1991.0,1991.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,1383.0,Unf,0.0,297.0,1680.0,GasA,Gd,Y,SBrkr,1689.0,0.0,0.0,1689.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1991.0,Unf,2.0,432.0,TA,TA,Y,428.0,120.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2008.0,WD ,228500,8.0,2121.0,3369.0
1922,195.0,903226160.0,50.0,RM,50.0,6000.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6.0,7.0,1939.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Gd,No,BLQ,452.0,LwQ,12.0,144.0,608.0,GasA,TA,Y,SBrkr,608.0,524.0,0.0,1132.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,None,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,128.0,0.0,0.0,0.0,None,MnPrv,None,0.0,4.0,2010.0,WD ,134000,6.0,1372.0,1216.0
1923,2307.0,526302040.0,20.0,RL,85.0,10533.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1956.0,1956.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,244.0,TA,Gd,CBlock,TA,TA,No,Rec,773.0,Unf,0.0,235.0,1008.0,GasA,TA,Y,SBrkr,1024.0,0.0,0.0,1024.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,2.0,TA,Attchd,1956.0,Unf,1.0,313.0,TA,TA,Y,0.0,0.0,0.0,0.0,280.0,0.0,None,None,None,0.0,8.0,2006.0,WD ,157500,6.0,1337.0,2032.0
1924,504.0,528387030.0,60.0,RL,0.0,11692.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1993.0,1994.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,372.0,Gd,TA,PConc,Gd,TA,No,GLQ,624.0,Unf,0.0,549.0,1173.0,GasA,Ex,Y,SBrkr,1215.0,1017.0,0.0,2232.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,1993.0,RFn,2.0,623.0,TA,TA,Y,173.0,165.0,0.0,0.0,0.0,0.0,None,None,None,0.0,10.0,2009.0,WD ,263550,10.0,2855.0,2388.0
1925,1644.0,527301080.0,20.0,RL,0.0,12546.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,7.0,1981.0,1981.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,310.0,Gd,Gd,CBlock,Gd,TA,No,BLQ,678.0,Unf,0.0,762.0,1440.0,GasA,Ex,Y,SBrkr,1440.0,0.0,0.0,1440.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1981.0,Fin,2.0,467.0,TA,TA,Y,0.0,0.0,99.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2007.0,WD ,182900,9.0,1907.0,2880.0
1926,939.0,909475300.0,20.0,RL,0.0,21695.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6.0,9.0,1988.0,2007.0,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,808.0,Unf,0.0,72.0,880.0,GasA,Ex,Y,SBrkr,1680.0,0.0,0.0,1680.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,5.0,Typ,1.0,Gd,Attchd,1988.0,Fin,2.0,540.0,TA,TA,Y,292.0,44.0,0.0,182.0,0.0,0.0,None,None,None,0.0,12.0,2009.0,WD ,222000,7.0,2220.0,2560.0
1927,1591.0,923202137.0,20.0,RL,77.0,9278.0,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Feedr,Artery,1Fam,1Story,5.0,5.0,2007.0,2008.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1092.0,1092.0,GasA,Ex,Y,SBrkr,1092.0,0.0,0.0,1092.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,0.0,52.0,0.0,0.0,0.0,0.0,None,None,None,0.0,2.0,2008.0,WD ,146000,6.0,1092.0,2184.0
1928,2001.0,902404010.0,30.0,RM,90.0,8100.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5.0,6.0,1948.0,1973.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,338.0,Unf,0.0,1221.0,1559.0,GasA,Gd,Y,SBrkr,1559.0,0.0,0.0,1559.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Min2,0.0,None,Detchd,1948.0,Unf,2.0,812.0,TA,TA,Y,0.0,116.0,230.0,0.0,0.0,0.0,None,GdWo,None,0.0,6.0,2007.0,COD,153500,6.0,2371.0,3118.0
1929,2379.0,528102010.0,20.0,RL,129.0,16737.0,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9.0,5.0,2004.0,2005.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,66.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1447.0,Unf,0.0,533.0,1980.0,GasA,Ex,Y,SBrkr,1980.0,0.0,0.0,1980.0,1.0,0.0,2.0,0.0,3.0,1.0,Ex,8.0,Typ,1.0,Gd,Attchd,2004.0,Fin,3.0,770.0,TA,TA,Y,194.0,45.0,0.0,0.0,0.0,0.0,None,None,None,0.0,9.0,2006.0,WD ,315000,10.0,2750.0,3960.0
1930,1100.0,528315110.0,60.0,RL,80.0,9200.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,473.0,Gd,TA,PConc,Gd,TA,No,GLQ,986.0,Unf,0.0,484.0,1470.0,GasA,Gd,Y,SBrkr,1470.0,1160.0,0.0,2630.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,1998.0,Fin,3.0,696.0,TA,TA,Y,0.0,66.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2008.0,WD ,315000,10.0,3326.0,2940.0
1931,1118.0,528431120.0,60.0,RL,73.0,9801.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8.0,5.0,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,Stone,156.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1341.0,1341.0,GasA,Ex,Y,SBrkr,1341.0,520.0,0.0,1861.0,0.0,0.0,3.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,BuiltIn,2007.0,RFn,3.0,851.0,TA,TA,Y,144.0,60.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2008.0,WD ,257000,10.0,2712.0,2682.0
1932,1593.0,923204040.0,85.0,RL,150.0,14137.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,4.0,5.0,1964.0,1964.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,TA,TA,CBlock,Gd,TA,Av,ALQ,865.0,LwQ,247.0,88.0,1200.0,GasA,Gd,Y,SBrkr,1200.0,0.0,0.0,1200.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,None,2Types,1964.0,Fin,3.0,850.0,TA,TA,Y,0.0,119.0,0.0,0.0,171.0,0.0,None,None,None,0.0,11.0,2008.0,ConLD,173000,7.0,2050.0,2400.0
1933,2338.0,527226010.0,60.0,RL,0.0,14762.0,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5.0,6.0,1948.0,1950.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,1547.0,720.0,53.0,2320.0,0.0,0.0,2.0,0.0,2.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1979.0,Unf,2.0,672.0,TA,TA,P,120.0,144.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2006.0,WD ,169000,9.0,2992.0,1547.0
1934,458.0,528178010.0,20.0,RL,117.0,15262.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2003.0,2004.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1557.0,Unf,0.0,643.0,2200.0,GasA,Ex,Y,SBrkr,2200.0,0.0,0.0,2200.0,1.0,0.0,2.0,1.0,3.0,1.0,Ex,8.0,Typ,1.0,Gd,Attchd,2003.0,Fin,3.0,685.0,TA,TA,Y,208.0,55.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2009.0,WD ,382500,10.0,2885.0,4400.0
1935,1454.0,907250020.0,20.0,RL,75.0,9742.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2002.0,2002.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1777.0,1777.0,GasA,Ex,Y,SBrkr,1795.0,0.0,0.0,1795.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2002.0,RFn,2.0,534.0,TA,TA,Y,171.0,159.0,0.0,0.0,0.0,0.0,None,None,None,0.0,9.0,2008.0,WD ,230000,9.0,2329.0,3572.0
1936,641.0,535301170.0,20.0,RL,74.0,8532.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1954.0,1990.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,TA,CBlock,TA,TA,No,Rec,1213.0,Unf,0.0,84.0,1297.0,GasA,Gd,Y,SBrkr,1297.0,0.0,0.0,1297.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,TA,Attchd,1954.0,Fin,2.0,498.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,10.0,2009.0,WD ,153000,6.0,1795.0,2594.0
1937,644.0,535303150.0,20.0,RL,79.0,10634.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1953.0,1953.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,428.0,LwQ,180.0,0.0,608.0,GasA,TA,Y,SBrkr,1319.0,0.0,0.0,1319.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Min2,0.0,None,Attchd,1953.0,Unf,1.0,270.0,TA,TA,Y,66.0,0.0,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,11.0,2009.0,WD ,123000,6.0,1589.0,1927.0
1938,840.0,907131190.0,20.0,RL,65.0,14753.0,Pave,None,IR2,Low,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,7.0,5.0,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,950.0,Unf,0.0,513.0,1463.0,GasA,Ex,Y,SBrkr,1463.0,0.0,0.0,1463.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,None,Attchd,1998.0,Fin,2.0,539.0,TA,TA,Y,0.0,81.0,0.0,0.0,0.0,0.0,None,GdPrv,None,0.0,12.0,2009.0,WD ,207000,7.0,2002.0,2926.0
1939,1307.0,902207220.0,75.0,RM,87.0,18386.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7.0,9.0,1880.0,2002.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1470.0,1470.0,GasA,Ex,Y,SBrkr,1675.0,1818.0,0.0,3493.0,0.0,0.0,3.0,0.0,3.0,1.0,Gd,10.0,Typ,1.0,Ex,Attchd,2003.0,Unf,3.0,870.0,TA,TA,Y,302.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2008.0,WD ,295000,13.0,4363.0,3145.0
